Oid,SheetName,ClassName,Name,Value,Units
613,AirCooled,AirCooledExchanger,Ports.Inlet.LiquidViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Inlet.LiquidViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.LiquidVolumetricFlow,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.Name,INLET,
613,AirCooled,AirCooledExchanger,Ports.Inlet.PhysicalAllocation,TubeIn,
613,AirCooled,AirCooledExchanger,Ports.Inlet.PhysicalPort,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.RefNameAspen,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.RefNameHysys,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.RefNameProvision,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.Remarks,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidBubblePointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidBubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidCompressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidCriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidCriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidCriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidDewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidDewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidEnthalpyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidHeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMassEntropy,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMassFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMassHeatCapacityConstVol,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidViscosityKinematic,,cSt
613,AirCooled,AirCooledExchanger,Ports.Inlet.SolidVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.StreamGuid,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.StreamIdentifier,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.StreamTag,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.ThermodynamicCalculateMethod,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.UtilityCostPerUnit,,USD/kJ
613,AirCooled,AirCooledExchanger,Ports.Inlet.UtilityHeatFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Inlet.UtilityInletTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.UtilityMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.UtilityOutletTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.UtilityType,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporAccentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporBubblePointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporBubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporCompressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporCriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporCriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporCriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporDewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporDewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporEnthalpyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporHeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMassEntropy,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMassFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMassHeatCapacityConstVol,1812.18695640564,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporSpecificGravityMole,,
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporStandardVolumetricFlow,,scm/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporStdMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporStdVolumeFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporThermalConductivity,0.0182104203850031,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporViscosity,8.29953607171774E-06,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Inlet.VaporVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkAccentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkAromaticIndex,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkAshContent,,kg/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkBasicNitrogenContent,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkBubblePointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkBubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkC5AsphalteneContent,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkC7AsphalteneContent,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkCetaneNumber,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkCloudPoint,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkCompressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkConradsonCarbonResidue,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkCriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkCriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkCriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkCToHRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkDewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkDewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkEnthalpyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkFlashPointClosedCup,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkFreezePoint,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkGrossHeatingValue,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkHeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkLowerHeatingValue,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkLuminosityNumber,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMassEntropy,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMassHeatCapacityConstVol,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMassHeatOfVapourisation,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkNaphtheneContent,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkNetHeatingValue,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkNoakVolatility,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkNonBasicNitrogenContent,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkPenetrationIndex,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkSmokePoint,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkSofteningPoint,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkSpecificGravityMole,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkStandardLiquidVolumeFlowRate,,m^3/s@15degC
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkStdMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkSulfurContent,,kg/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkTemperature,312.01669921875,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkTotalAromatics,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkTotalNitrogen,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkTotalParaffin,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkVanadiumContent,,kg/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkWaterFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkWaxContent,,J/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.BulkWobbeIndex,,J/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DBName,H-113-OUTLET,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Description,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkAccentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkBubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkCompressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkCriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkCriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkCriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkDewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkDewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkEnthalphyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkHeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMassDensityStandard,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMassEntropy,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMassHeatCapacityConstVol,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMolarEnthalpy,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryBulkVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1AccentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1CriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1CriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1CriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1MassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1MolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1MolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1MolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1MolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1MolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1MolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1MolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1SurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1ThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1Viscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid1ViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid2MolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquid2MolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidAcentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidCriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidCriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidCriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidMolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidMolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidMolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidMolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidMolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryLiquidViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DrySolidMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporAccentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporBubblePointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporBubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporCompressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporCriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporCriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporCriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporDewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporDewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporEnthalpyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporHeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMassDensityStandard,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMassEntropy,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMassHeatCapacityConstVol,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporMolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporSurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporViscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.DryVaporVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.FlowsheetName,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.IsImplicitInSimulation,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1AccentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1BubblePointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1BubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1Compressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1CriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1CriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1CriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1DewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1DewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1EnthalpyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1HeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MassEntropy,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MassFlow,,kg/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MassHeatCapacity,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MassHeatCapacityConstVol,,J/(kg.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MolarDensity,,kmol/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MolarEnthalpy,,J/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MolarEntropy,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MolarFlow,,kmol/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MolarFraction,,fraction
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MolarHeatCapacity,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MolarHeatCapacityConstVol,,J/(kmol.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1MolecularWeight,,g/mol
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1Pressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1SpecificGravityMole,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1StandardVolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1StdMassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1SurfaceTension,,N/m
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1Temperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1ThermalConductivity,,W/(m.K)
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1Viscosity,,(N/m^2).s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1ViscosityKinematic,,m^2/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid1VolumetricFlow,,m^3/s
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2AccentricFactor,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2BubblePointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2BubblePointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2Compressibility,,unitless
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2CriticalPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2CriticalTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2CriticalVolume,,m^3/kmol
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2DewPointPressure,,Pa
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2DewPointTemperature,,K
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2EnthalphyFlow,,W
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2HeatCapacityRatio,,
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MassDensity,,kg/m^3
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MassEnthalpy,,J/kg
613,AirCooled,AirCooledExchanger,Ports.Outlet.Liquid2MassEntropy,,J/(kg.K)
